,from_aggr_zone,to_aggr_zone,product_group,year,amount_tons
9447,Trøndelag,Troms,Container (slow),2030,43675.48731389213
9448,Trøndelag,Troms,Container (slow),2040,54468.00728861032
9449,Trøndelag,Troms,Container (slow),2050,62776.67958796156
9450,Trøndelag,Troms,Dry bulk,2018,23900.481979097836
9451,Trøndelag,Troms,Dry bulk,2020,23357.45692328323
9452,Trøndelag,Troms,Dry bulk,2025,26903.880368723618
9453,Trøndelag,Troms,Dry bulk,2030,31014.358876199887
9454,Trøndelag,Troms,Dry bulk,2040,34851.360553655
9455,Trøndelag,Troms,Dry bulk,2050,36879.76016852417
9456,Trøndelag,Troms,Liquid bulk,2018,2183.7794958447034
9457,Trøndelag,Troms,Liquid bulk,2020,2282.5331643438226
9458,Trøndelag,Troms,Liquid bulk,2025,2235.523278860266
9459,Trøndelag,Troms,Liquid bulk,2030,2197.9772834317
9460,Trøndelag,Troms,Liquid bulk,2040,1948.1445817576887
9461,Trøndelag,Troms,Liquid bulk,2050,1671.6533911671158
9462,Trøndelag,Troms,Neo bulk,2018,19115.856613990803
9463,Trøndelag,Troms,Neo bulk,2020,19206.086378040185
9464,Trøndelag,Troms,Neo bulk,2025,22221.916777762468
9465,Trøndelag,Troms,Neo bulk,2030,25737.772965797532
9466,Trøndelag,Troms,Neo bulk,2040,28219.394301977143
9467,Trøndelag,Troms,Neo bulk,2050,30806.992319939083
9510,Trøndelag,Vestfold og Telemark,Break bulk (fast),2018,14525.526080808038
9511,Trøndelag,Vestfold og Telemark,Break bulk (fast),2020,13706.45618221375
9512,Trøndelag,Vestfold og Telemark,Break bulk (fast),2025,15748.36342033894
9513,Trøndelag,Vestfold og Telemark,Break bulk (fast),2030,18114.79921227989
9514,Trøndelag,Vestfold og Telemark,Break bulk (fast),2040,21313.57815853387
9515,Trøndelag,Vestfold og Telemark,Break bulk (fast),2050,24432.11808551104
9516,Trøndelag,Vestfold og Telemark,Break bulk (slow),2018,34492.79379831616
9517,Trøndelag,Vestfold og Telemark,Break bulk (slow),2020,34257.662874862246
9518,Trøndelag,Vestfold og Telemark,Break bulk (slow),2025,41040.56750953532
9519,Trøndelag,Vestfold og Telemark,Break bulk (slow),2030,49233.44313781174
9520,Trøndelag,Vestfold og Telemark,Break bulk (slow),2040,54533.13917130519
9521,Trøndelag,Vestfold og Telemark,Break bulk (slow),2050,61974.25785013399
9522,Trøndelag,Vestfold og Telemark,Container (fast),2018,847.6744207399876
9523,Trøndelag,Vestfold og Telemark,Container (fast),2020,799.4914369595971
9524,Trøndelag,Vestfold og Telemark,Container (fast),2025,919.6614407351111
9525,Trøndelag,Vestfold og Telemark,Container (fast),2030,1058.2634065938616
9526,Trøndelag,Vestfold og Telemark,Container (fast),2040,1299.863679087464
9527,Trøndelag,Vestfold og Telemark,Container (fast),2050,1508.685654936513
9528,Trøndelag,Vestfold og Telemark,Container (slow),2018,3216.701098768053
9529,Trøndelag,Vestfold og Telemark,Container (slow),2020,3042.987500938205
9530,Trøndelag,Vestfold og Telemark,Container (slow),2025,3512.1456844588897
9531,Trøndelag,Vestfold og Telemark,Container (slow),2030,4055.5460680548863
9532,Trøndelag,Vestfold og Telemark,Container (slow),2040,4937.626956650349
9533,Trøndelag,Vestfold og Telemark,Container (slow),2050,5764.578164390295
9534,Trøndelag,Vestfold og Telemark,Dry bulk,2018,64444.26751291403
9535,Trøndelag,Vestfold og Telemark,Dry bulk,2020,63549.18635686023
9536,Trøndelag,Vestfold og Telemark,Dry bulk,2025,76566.84495099739
9537,Trøndelag,Vestfold og Telemark,Dry bulk,2030,92337.19120120505
9538,Trøndelag,Vestfold og Telemark,Dry bulk,2040,96389.49580889526
9539,Trøndelag,Vestfold og Telemark,Dry bulk,2050,108260.27357764951
9540,Trøndelag,Vestfold og Telemark,Liquid bulk,2018,25734.45585249565
9541,Trøndelag,Vestfold og Telemark,Liquid bulk,2020,26544.36793550904
9542,Trøndelag,Vestfold og Telemark,Liquid bulk,2025,27434.517575866616
9543,Trøndelag,Vestfold og Telemark,Liquid bulk,2030,28696.009781724628
9544,Trøndelag,Vestfold og Telemark,Liquid bulk,2040,27401.446805278134
9545,Trøndelag,Vestfold og Telemark,Liquid bulk,2050,28235.31210078378
9546,Trøndelag,Vestfold og Telemark,Neo bulk,2018,9043.92391915637
9547,Trøndelag,Vestfold og Telemark,Neo bulk,2020,9080.410050341332
9548,Trøndelag,Vestfold og Telemark,Neo bulk,2025,10560.349881003433
9549,Trøndelag,Vestfold og Telemark,Neo bulk,2030,12286.624821051986
9550,Trøndelag,Vestfold og Telemark,Neo bulk,2040,13468.38766092825
9551,Trøndelag,Vestfold og Telemark,Neo bulk,2050,15307.96833882173
9552,Trøndelag,Viken,Break bulk (fast),2018,228884.70662749928
9553,Trøndelag,Viken,Break bulk (fast),2020,219553.1722727091
9554,Trøndelag,Viken,Break bulk (fast),2025,260366.16647518883
9555,Trøndelag,Viken,Break bulk (fast),2030,309223.93271903583
9556,Trøndelag,Viken,Break bulk (fast),2040,371557.24101910606
9557,Trøndelag,Viken,Break bulk (fast),2050,452082.393819387
9558,Trøndelag,Viken,Break bulk (slow),2018,177364.5225082952
9559,Trøndelag,Viken,Break bulk (slow),2020,177152.24963725935
9560,Trøndelag,Viken,Break bulk (slow),2025,215185.03474962225
9561,Trøndelag,Viken,Break bulk (slow),2030,261862.2933950932
9562,Trøndelag,Viken,Break bulk (slow),2040,279232.2344579168
9563,Trøndelag,Viken,Break bulk (slow),2050,323283.0081502377
9564,Trøndelag,Viken,Container (fast),2018,51883.27008832835
9565,Trøndelag,Viken,Container (fast),2020,50055.22913417111
9566,Trøndelag,Viken,Container (fast),2025,58133.25528273166
9567,Trøndelag,Viken,Container (fast),2030,67745.59643544002
9568,Trøndelag,Viken,Container (fast),2040,83595.21857553584
9569,Trøndelag,Viken,Container (fast),2050,99845.36543822435
9570,Trøndelag,Viken,Container (slow),2018,43689.92981664994
9571,Trøndelag,Viken,Container (slow),2020,42184.92730648162
9572,Trøndelag,Viken,Container (slow),2025,50241.89506139963
9573,Trøndelag,Viken,Container (slow),2030,59892.950690477606
9574,Trøndelag,Viken,Container (slow),2040,75048.90043313254
9575,Trøndelag,Viken,Container (slow),2050,92481.89746770659
9576,Trøndelag,Viken,Dry bulk,2018,114002.1224289112
9577,Trøndelag,Viken,Dry bulk,2020,112035.9811061878
9578,Trøndelag,Viken,Dry bulk,2025,132021.10354622398
9579,Trøndelag,Viken,Dry bulk,2030,155915.95791171346
9580,Trøndelag,Viken,Dry bulk,2040,160645.82631803525
9581,Trøndelag,Viken,Dry bulk,2050,183972.35470469
9582,Trøndelag,Viken,Liquid bulk,2018,7804.496070458952
9583,Trøndelag,Viken,Liquid bulk,2020,7825.97278496609
9584,Trøndelag,Viken,Liquid bulk,2025,8990.133798233714
9585,Trøndelag,Viken,Liquid bulk,2030,10352.594151431318
9586,Trøndelag,Viken,Liquid bulk,2040,10957.895936688383
9587,Trøndelag,Viken,Liquid bulk,2050,12682.852783851702
9588,Trøndelag,Viken,Neo bulk,2018,89555.4017578776
9589,Trøndelag,Viken,Neo bulk,2020,91873.18842467554
9590,Trøndelag,Viken,Neo bulk,2025,109091.43480284582
9591,Trøndelag,Viken,Neo bulk,2030,129589.92603664893
9592,Trøndelag,Viken,Neo bulk,2040,142912.7739840173
9593,Trøndelag,Viken,Neo bulk,2050,165609.3621676936
9594,Trøndelag,World,Break bulk (fast),2018,524.6329377654442
9595,Trøndelag,World,Break bulk (fast),2020,488.3130545080545
9596,Trøndelag,World,Break bulk (fast),2025,600.5492000398976
9597,Trøndelag,World,Break bulk (fast),2030,740.3363402787945
9598,Trøndelag,World,Break bulk (fast),2040,946.002621221206
9599,Trøndelag,World,Break bulk (fast),2050,1242.6925817302765
9600,Trøndelag,World,Break bulk (slow),2018,309.7486200029971
9601,Trøndelag,World,Break bulk (slow),2020,282.53714305209405
9602,Trøndelag,World,Break bulk (slow),2025,326.8391384100539
9603,Trøndelag,World,Break bulk (slow),2030,378.5399342678295
9604,Trøndelag,World,Break bulk (slow),2040,448.86903110975703
9605,Trøndelag,World,Break bulk (slow),2050,547.6897479095973
9606,Trøndelag,World,Container (fast),2018,6705.969648369094
9607,Trøndelag,World,Container (fast),2020,6148.582881099742
9608,Trøndelag,World,Container (fast),2025,7216.03454454851
9609,Trøndelag,World,Container (fast),2030,8468.809861185093
9610,Trøndelag,World,Container (fast),2040,10191.45877410284
9611,Trøndelag,World,Container (fast),2050,12590.589174837869
9612,Trøndelag,World,Container (slow),2018,4107.806714269528
9613,Trøndelag,World,Container (slow),2020,3768.755484808399
9614,Trøndelag,World,Container (slow),2025,4429.441504930843
9615,Trøndelag,World,Container (slow),2030,5205.986427646846
9616,Trøndelag,World,Container (slow),2040,6273.710231336313
9617,Trøndelag,World,Container (slow),2050,7765.492177423532
9618,Trøndelag,World,Dry bulk,2018,32548.89094714032
9619,Trøndelag,World,Dry bulk,2020,29091.830886985575
9620,Trøndelag,World,Dry bulk,2025,31918.972322902446
9621,Trøndelag,World,Dry bulk,2030,35028.43370040774
9622,Trøndelag,World,Dry bulk,2040,35757.7398777345
9623,Trøndelag,World,Dry bulk,2050,37574.249539337274
9624,Trøndelag,World,Liquid bulk,2018,625.4443369407592
9625,Trøndelag,World,Liquid bulk,2020,573.2711752988968
9626,Trøndelag,World,Liquid bulk,2025,672.9583776297541
9627,Trøndelag,World,Liquid bulk,2030,789.9803837654385
9628,Trøndelag,World,Liquid bulk,2040,952.1063873196656
9629,Trøndelag,World,Liquid bulk,2050,1181.710801146089
9630,Trøndelag,World,Neo bulk,2018,4310.989490502772
9631,Trøndelag,World,Neo bulk,2020,3948.8500191437356
9632,Trøndelag,World,Neo bulk,2025,4626.433657820122
9633,Trøndelag,World,Neo bulk,2030,5425.025956713074
9634,Trøndelag,World,Neo bulk,2040,6512.005407375908
9635,Trøndelag,World,Neo bulk,2050,8051.187930607387
9636,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (fast),2018,6875.9305090886655
9637,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (fast),2020,6358.593835238822
9638,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (fast),2025,7000.940168050814
9639,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (fast),2030,7723.120272348689
9640,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (fast),2040,8255.04610610575
9641,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (fast),2050,8814.46668780474
9642,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (slow),2018,5131.343957176368
9643,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (slow),2020,4935.006882088267
9644,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (slow),2025,5668.484024251975
9645,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (slow),2030,6536.789470926774
9646,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (slow),2040,6287.772890539427
9647,Vestfold og Telemark,(L)Ofoten og Vesterålen,Break bulk (slow),2050,6612.538030514089
9648,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (fast),2018,23.555420158751016
9649,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (fast),2020,21.96029865103863
9650,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (fast),2025,24.472358006613966
9651,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (fast),2030,27.27484507754039
9652,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (fast),2040,30.64185948768143
9653,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (fast),2050,34.06011662692568
9654,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (slow),2018,3585.0156977075226
9655,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (slow),2020,3310.9276840716566
9656,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (slow),2025,3645.8271468731764
9657,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (slow),2030,4020.7143972827744
9658,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (slow),2040,4521.900601295134
9659,Vestfold og Telemark,(L)Ofoten og Vesterålen,Container (slow),2050,4904.780032155402
9660,Vestfold og Telemark,(L)Ofoten og Vesterålen,Dry bulk,2018,2842.393865007563
9661,Vestfold og Telemark,(L)Ofoten og Vesterålen,Dry bulk,2020,2902.9452721397124
9662,Vestfold og Telemark,(L)Ofoten og Vesterålen,Dry bulk,2025,2456.1661271561566
9663,Vestfold og Telemark,(L)Ofoten og Vesterålen,Dry bulk,2030,2092.724652365843
9664,Vestfold og Telemark,(L)Ofoten og Vesterålen,Dry bulk,2040,1290.195850447218
9665,Vestfold og Telemark,(L)Ofoten og Vesterålen,Dry bulk,2050,1330.0754145949954
9666,Vestfold og Telemark,(L)Ofoten og Vesterålen,Liquid bulk,2018,24151.89775814996
9667,Vestfold og Telemark,(L)Ofoten og Vesterålen,Liquid bulk,2020,24466.666465685023
9668,Vestfold og Telemark,(L)Ofoten og Vesterålen,Liquid bulk,2025,23875.319456394864
9669,Vestfold og Telemark,(L)Ofoten og Vesterålen,Liquid bulk,2030,23518.18209681434
9670,Vestfold og Telemark,(L)Ofoten og Vesterålen,Liquid bulk,2040,21042.078868613753
9671,Vestfold og Telemark,(L)Ofoten og Vesterålen,Liquid bulk,2050,18907.85365410919
9672,Vestfold og Telemark,(L)Ofoten og Vesterålen,Neo bulk,2018,2233.8692894978954
9673,Vestfold og Telemark,(L)Ofoten og Vesterålen,Neo bulk,2020,2244.6044442614466
9674,Vestfold og Telemark,(L)Ofoten og Vesterålen,Neo bulk,2025,2543.578609173768
9675,Vestfold og Telemark,(L)Ofoten og Vesterålen,Neo bulk,2030,2892.785902591946
9676,Vestfold og Telemark,(L)Ofoten og Vesterålen,Neo bulk,2040,3048.3890589569082
9677,Vestfold og Telemark,(L)Ofoten og Vesterålen,Neo bulk,2050,3268.119640057677
9678,Vestfold og Telemark,Agder,Break bulk (fast),2018,20725.702708109828
9679,Vestfold og Telemark,Agder,Break bulk (fast),2020,19505.860758148294
9680,Vestfold og Telemark,Agder,Break bulk (fast),2025,22442.383581286133
9681,Vestfold og Telemark,Agder,Break bulk (fast),2030,25891.040930313637
9682,Vestfold og Telemark,Agder,Break bulk (fast),2040,29466.034298120976
9683,Vestfold og Telemark,Agder,Break bulk (fast),2050,34796.76947043828
9684,Vestfold og Telemark,Agder,Break bulk (slow),2018,144594.67597697346
9685,Vestfold og Telemark,Agder,Break bulk (slow),2020,142014.1681627403
9686,Vestfold og Telemark,Agder,Break bulk (slow),2025,170277.55273661212
9687,Vestfold og Telemark,Agder,Break bulk (slow),2030,204726.1714798073
9688,Vestfold og Telemark,Agder,Break bulk (slow),2040,210254.41306197038
9689,Vestfold og Telemark,Agder,Break bulk (slow),2050,239906.76096776308
9690,Vestfold og Telemark,Agder,Container (fast),2018,7450.737008070155
9691,Vestfold og Telemark,Agder,Container (fast),2020,6744.367401957704
9692,Vestfold og Telemark,Agder,Container (fast),2025,6886.429600070757
9693,Vestfold og Telemark,Agder,Container (fast),2030,7065.400727639444
9694,Vestfold og Telemark,Agder,Container (fast),2040,7163.067176037488
9695,Vestfold og Telemark,Agder,Container (fast),2050,7309.532294400558
9696,Vestfold og Telemark,Agder,Container (slow),2018,13537.53935623567
9697,Vestfold og Telemark,Agder,Container (slow),2020,12730.87535984304
9698,Vestfold og Telemark,Agder,Container (slow),2025,14556.204636217888
9699,Vestfold og Telemark,Agder,Container (slow),2030,16658.054698496602
9700,Vestfold og Telemark,Agder,Container (slow),2040,19733.067301728115
9701,Vestfold og Telemark,Agder,Container (slow),2050,23624.18283407394
9702,Vestfold og Telemark,Agder,Dry bulk,2018,72428.41118278542
9703,Vestfold og Telemark,Agder,Dry bulk,2020,71110.85269065645
9704,Vestfold og Telemark,Agder,Dry bulk,2025,79975.48437836708
9705,Vestfold og Telemark,Agder,Dry bulk,2030,90023.23951558763
9706,Vestfold og Telemark,Agder,Dry bulk,2040,83767.03095946528
9707,Vestfold og Telemark,Agder,Dry bulk,2050,89589.58165145754
9708,Vestfold og Telemark,Agder,Liquid bulk,2018,144203.75807881184
9709,Vestfold og Telemark,Agder,Liquid bulk,2020,148016.79894956702
9710,Vestfold og Telemark,Agder,Liquid bulk,2025,150792.87732828024
9711,Vestfold og Telemark,Agder,Liquid bulk,2030,155892.26677245536
9712,Vestfold og Telemark,Agder,Liquid bulk,2040,144072.16494161123
9713,Vestfold og Telemark,Agder,Liquid bulk,2050,149793.79388346671
9714,Vestfold og Telemark,Agder,Neo bulk,2018,102365.5632041391
9715,Vestfold og Telemark,Agder,Neo bulk,2020,101790.27589523887
9716,Vestfold og Telemark,Agder,Neo bulk,2025,114224.27963269384
9717,Vestfold og Telemark,Agder,Neo bulk,2030,128416.35574865426
9718,Vestfold og Telemark,Agder,Neo bulk,2040,127380.32579937397
9719,Vestfold og Telemark,Agder,Neo bulk,2050,142445.289325691
9720,Vestfold og Telemark,Continental shelf,Container (slow),2018,62.499628286302
9721,Vestfold og Telemark,Continental shelf,Container (slow),2020,55.0828122575189
9722,Vestfold og Telemark,Continental shelf,Container (slow),2025,50.7266580581508
9723,Vestfold og Telemark,Continental shelf,Container (slow),2030,46.7150047771446
9724,Vestfold og Telemark,Continental shelf,Container (slow),2040,31.2702910396288
9725,Vestfold og Telemark,Continental shelf,Container (slow),2050,21.7947257874592
9726,Vestfold og Telemark,Europe,Break bulk (fast),2018,4133.5348452735725
9727,Vestfold og Telemark,Europe,Break bulk (fast),2020,3848.938336218932
9728,Vestfold og Telemark,Europe,Break bulk (fast),2025,4748.174817906786
9729,Vestfold og Telemark,Europe,Break bulk (fast),2030,5873.098208396453
9730,Vestfold og Telemark,Europe,Break bulk (fast),2040,7533.445664409987
9731,Vestfold og Telemark,Europe,Break bulk (fast),2050,9943.661472684895
9732,Vestfold og Telemark,Europe,Break bulk (slow),2018,83414.81555618701
9733,Vestfold og Telemark,Europe,Break bulk (slow),2020,76625.87095685521
9734,Vestfold og Telemark,Europe,Break bulk (slow),2025,90396.41935421088
9735,Vestfold og Telemark,Europe,Break bulk (slow),2030,106767.31056970239
9736,Vestfold og Telemark,Europe,Break bulk (slow),2040,129375.5004095702
9737,Vestfold og Telemark,Europe,Break bulk (slow),2050,161697.270436631
9738,Vestfold og Telemark,Europe,Container (fast),2018,1589.9221899261365
9739,Vestfold og Telemark,Europe,Container (fast),2020,1423.2050915837092
9740,Vestfold og Telemark,Europe,Container (fast),2025,1556.112277770096
9741,Vestfold og Telemark,Europe,Container (fast),2030,1708.3265998686434
9742,Vestfold og Telemark,Europe,Container (fast),2040,1876.5897277411982
9743,Vestfold og Telemark,Europe,Container (fast),2050,2117.4912669425253
9744,Vestfold og Telemark,Europe,Container (slow),2018,1650.2898252127172
9745,Vestfold og Telemark,Europe,Container (slow),2020,1513.8414730822033
9746,Vestfold og Telemark,Europe,Container (slow),2025,1783.349859077485
9747,Vestfold og Telemark,Europe,Container (slow),2030,2102.1585293759413
9748,Vestfold og Telemark,Europe,Container (slow),2040,2544.765348435477
9749,Vestfold og Telemark,Europe,Container (slow),2050,3166.0315592420056
9750,Vestfold og Telemark,Europe,Dry bulk,2018,2438218.8335514837
9751,Vestfold og Telemark,Europe,Dry bulk,2020,2200058.008443762
9752,Vestfold og Telemark,Europe,Dry bulk,2025,2477297.6140152486
9753,Vestfold og Telemark,Europe,Dry bulk,2030,2793311.3412122494
9754,Vestfold og Telemark,Europe,Dry bulk,2040,3079686.5976435896
9755,Vestfold og Telemark,Europe,Dry bulk,2050,3524120.9533889294
9756,Vestfold og Telemark,Europe,Liquid bulk,2018,2873918.6152932723
9757,Vestfold og Telemark,Europe,Liquid bulk,2020,2934432.597165341
9758,Vestfold og Telemark,Europe,Liquid bulk,2025,2972560.330401717
9759,Vestfold og Telemark,Europe,Liquid bulk,2030,3036136.2307499936
9760,Vestfold og Telemark,Europe,Liquid bulk,2040,3059449.6329100956
9761,Vestfold og Telemark,Europe,Liquid bulk,2050,3199639.7209570752
9762,Vestfold og Telemark,Europe,Neo bulk,2018,290831.8230045401
9763,Vestfold og Telemark,Europe,Neo bulk,2020,262400.2538882947
